ATP,Tournament,Tournament_Int,Date,Series,Series_Int,Court,Court_Int,Surface,Surface_Int,Round,Round_Int,Best_of,Winner,Winner_Int,Player1,Player1_Int,Player2,Player2_Int,Player1_Rank,Player2_Rank,Player1_Odds,Player2_Odds
15,RioOpen,1.5891,2/18/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,NadalR.,6.2304,NadalR.,6.2304,GimenoTraverD.,6.8827,1,84,1.01,15.39
15,RioOpen,1.5891,2/19/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,MontanesA.,6.966,MontanesA.,6.966,HaaseR.,6.9075,72,44,2.64,1.47
15,RioOpen,1.5891,2/19/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,AndujarP.,6.2244,AndujarP.,6.2244,KlizanM.,6.5349,40,108,1.6,2.28
15,RioOpen,1.5891,2/19/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,RobredoT.,6.4823,RobredoT.,6.4823,LajovicD.,6.4389,17,100,1.13,5.55
15,RioOpen,1.5891,2/19/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,BellucciT.,6.3644,BellucciT.,6.3644,MonacoJ.,6.429,130,42,2.16,1.67
15,RioOpen,1.5891,2/20/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,FerrerD.,6.3881,FerrerD.,6.3881,DelbonisF.,6.9042,4,61,1.07,8
15,RioOpen,1.5891,2/20/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,DolgopolovO.,6.8643,DolgopolovO.,6.8643,BagnisF.,6.4019,54,125,1.21,4.26
15,RioOpen,1.5891,2/20/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,FogniniF.,6.7763,FogniniF.,6.7763,CuevasP.,6.4804,14,231,1.22,4.14
15,RioOpen,1.5891,2/20/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,NadalR.,6.2304,NadalR.,6.2304,MontanesA.,6.8372,1,72,1.02,15.07
15,RioOpen,1.5891,2/21/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,SousaJ.,6.7221,SousaJ.,6.7221,RamosA.,6.1907,48,87,2.81,1.41
15,RioOpen,1.5891,2/21/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Quarterfinals,5.6489,3,DolgopolovO.,6.8643,DolgopolovO.,6.8643,FogniniF.,6.0781,54,14,2.4,1.56
15,RioOpen,1.5891,2/21/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Quarterfinals,5.6489,3,FerrerD.,6.3881,FerrerD.,6.3881,BellucciT.,6.256,4,130,1.13,5.81
15,RioOpen,1.5891,2/21/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Quarterfinals,5.6489,3,AndujarP.,6.2244,AndujarP.,6.2244,RobredoT.,6.4697,40,17,3.32,1.32
15,RioOpen,1.5891,2/22/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Quarterfinals,5.6489,3,NadalR.,6.2304,NadalR.,6.2304,SousaJ.,6.9402,1,48,1.01,16.27
15,RioOpen,1.5891,2/22/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Semifinals,5.2101,3,DolgopolovO.,6.8643,DolgopolovO.,6.8643,FerrerD.,6.0277,54,4,4.13,1.23
15,RioOpen,1.5891,2/22/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Semifinals,5.2101,3,NadalR.,6.2304,NadalR.,6.2304,AndujarP.,6.878,1,40,1.02,14.47
15,RioOpen,1.5891,2/23/14,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,TheFinal,5.3011,3,NadalR.,6.2304,NadalR.,6.2304,DolgopolovO.,6.6982,1,54,1.16,5.18
16,AbiertoMexicano,1.363,2/24/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,SelaD.,6.4601,SelaD.,6.4601,FallaA.,6.6754,73,79,1.92,1.83
16,AbiertoMexicano,1.363,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,ChardyJ.,6.2796,ChardyJ.,6.2796,EbdenM.,6.8043,46,62,1.38,2.94
16,AbiertoMexicano,1.363,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,QuerreyS.,6.4965,QuerreyS.,6.4965,HankT.,6.9819,56,646,1.03,12.82
16,AbiertoMexicano,1.363,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,LopezF.,6.8842,LopezF.,6.8842,RogerVasselinE.,6.6612,37,35,1.61,2.27
16,AbiertoMexicano,1.363,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,AndersonK.,6.8322,AndersonK.,6.8322,RobertS.,6.9152,21,94,1.29,3.5
16,AbiertoMexicano,1.363,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,SousaJ.,6.7221,SousaJ.,6.7221,MannarinoA.,6.4002,44,67,1.96,1.81
16,AbiertoMexicano,1.363,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,KarlovicI.,6.975,KarlovicI.,6.975,IsnerJ.,6.1438,55,13,2.31,1.59
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DolgopolovO.,6.8643,DolgopolovO.,6.8643,PospisilV.,6.2514,38,27,1.66,2.18
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,FerrerD.,6.3881,FerrerD.,6.3881,KukushkinM.,6.4814,4,57,1.13,5.65
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,GulbisE.,6.3816,GulbisE.,6.3816,LuY.H.,6.1586,18,47,1.29,3.52
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,SimonG.,6.6845,SimonG.,6.6845,SmyczekT.,6.4912,23,105,1.38,2.95
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DimitrovG.,6.5157,DimitrovG.,6.5157,MatosevicM.,6.2464,22,71,1.3,3.46
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,YoungD.,6.6068,YoungD.,6.6068,NieminenJ.,6.8167,91,41,3.01,1.37
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,GoffinD.,6.2789,GoffinD.,6.2789,KubotL.,6.0151,107,83,1.43,2.74
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,BaghdatisM.,6.1131,BaghdatisM.,6.1131,ReyesVarelaM.A.,6.2606,149,502,1.1,6.55
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,MurrayA.,6.2537,MurrayA.,6.2537,AndujarP.,6.878,7,34,1.09,7.31
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,DolgopolovO.,6.8643,DolgopolovO.,6.8643,ChardyJ.,6.4675,38,46,1.62,2.25
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,AndersonK.,6.8322,AndersonK.,6.8322,QuerreyS.,6.8631,21,56,1.5,2.53
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,SimonG.,6.6845,SimonG.,6.6845,YoungD.,6.8529,23,91,1.28,3.55
16,AbiertoMexicano,1.363,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,KarlovicI.,6.975,KarlovicI.,6.975,SelaD.,6.938,55,73,1.48,2.59
16,AbiertoMexicano,1.363,2/27/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,FerrerD.,6.3881,FerrerD.,6.3881,LopezF.,6.2869,4,37,1.28,3.58
16,AbiertoMexicano,1.363,2/27/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,GulbisE.,6.3816,GulbisE.,6.3816,GoffinD.,6.5251,18,107,1.19,4.58
16,AbiertoMexicano,1.363,2/27/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,DimitrovG.,6.5157,DimitrovG.,6.5157,BaghdatisM.,6.6537,22,149,1.22,4.14
16,AbiertoMexicano,1.363,2/27/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,MurrayA.,6.2537,MurrayA.,6.2537,SousaJ.,6.9402,7,44,1.06,9.43
16,AbiertoMexicano,1.363,2/27/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,DolgopolovO.,6.8643,DolgopolovO.,6.8643,KarlovicI.,6.8758,38,55,1.51,2.54
16,AbiertoMexicano,1.363,2/28/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,AndersonK.,6.8322,AndersonK.,6.8322,FerrerD.,6.0277,21,4,3.27,1.33
16,AbiertoMexicano,1.363,2/28/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,MurrayA.,6.2537,MurrayA.,6.2537,SimonG.,6.6388,7,23,1.15,5.45
16,AbiertoMexicano,1.363,2/28/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,DimitrovG.,6.5157,DimitrovG.,6.5157,GulbisE.,6.1172,22,18,1.82,1.95
16,AbiertoMexicano,1.363,3/1/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,AndersonK.,6.8322,AndersonK.,6.8322,DolgopolovO.,6.6982,21,38,2.52,1.51
16,AbiertoMexicano,1.363,3/1/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,DimitrovG.,6.5157,DimitrovG.,6.5157,MurrayA.,6.2109,22,7,2.64,1.47
16,AbiertoMexicano,1.363,3/2/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,TheFinal,5.3011,3,DimitrovG.,6.5157,DimitrovG.,6.5157,AndersonK.,6.4983,22,21,1.48,2.62
17,DubaiTennisChampionships,1.288,2/24/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,BautistaR.,6.3173,BautistaR.,6.3173,UngurA.,6.3075,51,126,1.15,5.24
17,DubaiTennisChampionships,1.288,2/24/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,TursunovD.,6.0683,TursunovD.,6.0683,LackoL.,6.7996,29,101,1.49,2.55
17,DubaiTennisChampionships,1.288,2/24/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,SeppiA.,6.5043,SeppiA.,6.5043,MayerF.,6.0355,31,30,2.5,1.51
17,DubaiTennisChampionships,1.288,2/24/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,FedererR.,6.9997,FedererR.,6.9997,BeckerB.,6.4232,8,90,1.03,11.73
17,DubaiTennisChampionships,1.288,2/24/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,KohlschreiberP.,6.5159,KohlschreiberP.,6.5159,DeBakkerT.,6.5605,26,150,1.23,4.06
17,DubaiTennisChampionships,1.288,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,BerdychT.,6.2517,BerdychT.,6.2517,CopilM.,6.1977,6,159,1.03,12
17,DubaiTennisChampionships,1.288,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,RosolL.,6.232,RosolL.,6.232,BrandsD.,6.6557,49,69,2.4,1.55
17,DubaiTennisChampionships,1.288,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,YouzhnyM.,6.6727,YouzhnyM.,6.6727,PrzysieznyM.,6.7435,15,75,1.23,3.97
17,DubaiTennisChampionships,1.288,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,StepanekR.,6.7437,StepanekR.,6.7437,RussellM.,6.0979,48,106,1.38,2.97
17,DubaiTennisChampionships,1.288,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,JaziriM.,6.3526,JaziriM.,6.3526,SijslingI.,6.9395,137,53,3.1,1.35
17,DubaiTennisChampionships,1.288,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DevvarmanS.,6.6095,DevvarmanS.,6.6095,DelPotroJ.M.,6.2204,78,5,8.79,1.06
17,DubaiTennisChampionships,1.288,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,StakhovskyS.,6.0678,StakhovskyS.,6.0678,DodigI.,6.1563,88,33,2.73,1.43
17,DubaiTennisChampionships,1.288,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,WardJ.,6.5148,WardJ.,6.5148,GabashviliT.,6.2891,177,60,2.78,1.42
17,DubaiTennisChampionships,1.288,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DjokovicN.,6.9457,DjokovicN.,6.9457,IstominD.,6.8411,2,54,1.02,13.35
17,DubaiTennisChampionships,1.288,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DavydenkoN.,6.9995,DavydenkoN.,6.9995,GolubevA.,6.7583,63,72,1.49,2.57
17,DubaiTennisChampionships,1.288,2/25/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,TsongaJ.W.,6.9188,TsongaJ.W.,6.9188,HanescuV.,6.0317,10,80,1.15,5.34
17,DubaiTennisChampionships,1.288,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,JaziriM.,6.3526,JaziriM.,6.3526,DevvarmanS.,6.0819,137,78,2.7,1.45
17,DubaiTennisChampionships,1.288,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,KohlschreiberP.,6.5159,KohlschreiberP.,6.5159,SeppiA.,6.4653,26,31,1.33,3.24
17,DubaiTennisChampionships,1.288,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,RosolL.,6.232,RosolL.,6.232,TursunovD.,6.942,49,29,2.79,1.42
17,DubaiTennisChampionships,1.288,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,BerdychT.,6.2517,BerdychT.,6.2517,StakhovskyS.,6.4301,6,88,1.06,8.65
17,DubaiTennisChampionships,1.288,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,TsongaJ.W.,6.9188,TsongaJ.W.,6.9188,DavydenkoN.,6.8592,10,63,1.26,3.78
17,DubaiTennisChampionships,1.288,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,YouzhnyM.,6.6727,YouzhnyM.,6.6727,WardJ.,6.5092,15,177,1.12,6.17
17,DubaiTennisChampionships,1.288,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,FedererR.,6.9997,FedererR.,6.9997,StepanekR.,6.8325,8,48,1.06,9.39
17,DubaiTennisChampionships,1.288,2/26/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,DjokovicN.,6.9457,DjokovicN.,6.9457,BautistaR.,6.5783,2,51,1.02,13.62
17,DubaiTennisChampionships,1.288,2/27/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,KohlschreiberP.,6.5159,KohlschreiberP.,6.5159,JaziriM.,6.9666,26,137,1.12,6.16
17,DubaiTennisChampionships,1.288,2/27/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,DjokovicN.,6.9457,DjokovicN.,6.9457,YouzhnyM.,6.2934,2,15,1.04,11.49
17,DubaiTennisChampionships,1.288,2/27/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,BerdychT.,6.2517,BerdychT.,6.2517,TsongaJ.W.,6.6344,6,10,1.36,3.08
17,DubaiTennisChampionships,1.288,2/27/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,FedererR.,6.9997,FedererR.,6.9997,RosolL.,6.7938,8,49,1.07,8.33
17,DubaiTennisChampionships,1.288,2/28/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,BerdychT.,6.2517,BerdychT.,6.2517,KohlschreiberP.,6.3835,6,26,1.15,5.3
17,DubaiTennisChampionships,1.288,2/28/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,FedererR.,6.9997,FedererR.,6.9997,DjokovicN.,6.0582,8,2,4.17,1.22
17,DubaiTennisChampionships,1.288,3/1/14,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,TheFinal,5.3011,3,FedererR.,6.9997,FedererR.,6.9997,BerdychT.,6.2028,8,6,1.67,2.19
18,BrasilOpen,1.486,2/24/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,PellaG.,6.8118,PellaG.,6.8118,MayerL.,6.7027,113,59,2.45,1.53
18,BrasilOpen,1.486,2/24/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,SouzaJ.,6.243,SouzaJ.,6.243,HaaseR.,6.9075,129,45,2.86,1.41
18,BrasilOpen,1.486,2/25/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,ZeballosH.,6.7499,ZeballosH.,6.7499,CuevasP.,6.4804,116,197,2.47,1.53
18,BrasilOpen,1.486,2/25/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,MontanesA.,6.966,MontanesA.,6.966,BedeneA.,6.874,68,103,1.84,1.91
18,BrasilOpen,1.486,2/25/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,DelbonisF.,6.4652,DelbonisF.,6.4652,VolandriF.,6.1621,61,82,1.28,3.6
18,BrasilOpen,1.486,2/25/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,HaiderMaurerA.,6.1491,HaiderMaurerA.,6.1491,ReisterJ.,6.8598,110,109,2.11,1.7
18,BrasilOpen,1.486,2/25/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,DutraSilvaR.,6.26,DutraSilvaR.,6.26,GarciaLopezG.,6.3182,147,52,2.45,1.53
18,BrasilOpen,1.486,2/25/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,LorenziP.,6.4865,LorenziP.,6.4865,RibaP.,6.2159,114,127,1.48,2.59
18,BrasilOpen,1.486,2/25/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,KlizanM.,6.3104,KlizanM.,6.3104,ClezarG.,6.3824,97,166,1.45,2.69
18,BrasilOpen,1.486,2/25/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,StaraceP.,6.579,StaraceP.,6.579,GonzalezA.,6.7648,152,76,1.58,2.34
18,BrasilOpen,1.486,2/25/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,BellucciT.,6.3644,BellucciT.,6.3644,GiraldoS.,6.7978,108,58,1.56,2.37
18,BrasilOpen,1.486,2/25/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,1stRound,5.1257,3,RamosA.,6.7634,RamosA.,6.7634,EliasG.,6.3503,86,169,1.39,2.9
18,BrasilOpen,1.486,2/26/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,2ndRound,5.2511,3,ZeballosH.,6.7499,ZeballosH.,6.7499,PellaG.,6.1863,116,113,2.26,1.61
18,BrasilOpen,1.486,2/26/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,2ndRound,5.2511,3,DelbonisF.,6.4652,DelbonisF.,6.4652,AlmagroN.,6.6277,61,17,3.38,1.31
18,BrasilOpen,1.486,2/26/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,2ndRound,5.2511,3,MontanesA.,6.966,MontanesA.,6.966,SouzaJ.,6.1862,68,129,1.52,2.48
18,BrasilOpen,1.486,2/26/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,2ndRound,5.2511,3,HaasT.,6.2932,HaasT.,6.2932,StaraceP.,6.7192,12,152,1.39,2.93
18,BrasilOpen,1.486,2/27/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,2ndRound,5.2511,3,MonacoJ.,6.1439,MonacoJ.,6.1439,RamosA.,6.1907,43,86,1.96,1.81
18,BrasilOpen,1.486,2/27/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,2ndRound,5.2511,3,LorenziP.,6.4865,LorenziP.,6.4865,DutraSilvaR.,6.9251,114,147,1.53,2.44
18,BrasilOpen,1.486,2/27/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,2ndRound,5.2511,3,KlizanM.,6.3104,KlizanM.,6.3104,GranollersM.,6.8188,97,229,2.01,1.76
18,BrasilOpen,1.486,2/27/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,2ndRound,5.2511,3,BellucciT.,6.3644,BellucciT.,6.3644,HaiderMaurerA.,6.9902,108,110,1.25,3.81
18,BrasilOpen,1.486,2/28/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,Quarterfinals,5.6489,3,LorenziP.,6.4865,LorenziP.,6.4865,MonacoJ.,6.429,114,43,2.67,1.46
18,BrasilOpen,1.486,2/28/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,Quarterfinals,5.6489,3,DelbonisF.,6.4652,DelbonisF.,6.4652,MontanesA.,6.8372,61,68,1.4,2.91
18,BrasilOpen,1.486,2/28/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,Quarterfinals,5.6489,3,HaasT.,6.2932,HaasT.,6.2932,ZeballosH.,6.6906,12,116,1.3,3.48
18,BrasilOpen,1.486,3/1/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,Quarterfinals,5.6489,3,BellucciT.,6.3644,BellucciT.,6.3644,KlizanM.,6.5349,108,97,1.61,2.26
18,BrasilOpen,1.486,3/1/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,Semifinals,5.2101,3,LorenziP.,6.4865,LorenziP.,6.4865,HaasT.,6.5414,114,12,3.39,1.31
18,BrasilOpen,1.486,3/1/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,Semifinals,5.2101,3,DelbonisF.,6.4652,DelbonisF.,6.4652,BellucciT.,6.256,61,108,1.83,1.94
18,BrasilOpen,1.486,3/2/14,ATP250,2.9693,Indoor,3.2579,Clay,4.1129,TheFinal,5.3011,3,DelbonisF.,6.4652,DelbonisF.,6.4652,BellucciT.,6.256,61,114,1.44,2.75
19,BNPParibasOpen,1.1617,3/6/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,FallaA.,6.5451,FallaA.,6.5451,DelbonisF.,6.9042,75,44,1.56,2.38
19,BNPParibasOpen,1.1617,3/6/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,SmyczekT.,6.1903,SmyczekT.,6.1903,SockJ.,6.6367,105,102,2.23,1.63
19,BNPParibasOpen,1.1617,3/6/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,StakhovskyS.,6.0678,StakhovskyS.,6.0678,KubotL.,6.0151,83,82,1.5,2.56
19,BNPParibasOpen,1.1617,3/6/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,RogerVasselinE.,6.8074,RogerVasselinE.,6.8074,BeckerB.,6.4232,42,90,1.39,2.9
19,BNPParibasOpen,1.1617,3/6/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,RussellM.,6.1384,RussellM.,6.1384,YoungD.,6.8529,107,81,2.04,1.74
19,BNPParibasOpen,1.1617,3/6/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,StepanekR.,6.7437,StepanekR.,6.7437,IstominD.,6.8411,50,56,2.32,1.59
19,BNPParibasOpen,1.1617,3/6/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,VeselyJ.,6.1474,VeselyJ.,6.1474,SijslingI.,6.9395,77,55,2.56,1.49
19,BNPParibasOpen,1.1617,3/6/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,RosolL.,6.232,RosolL.,6.232,LajovicD.,6.4389,47,93,1.7,2.12
19,BNPParibasOpen,1.1617,3/6/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,GiraldoS.,6.9086,GiraldoS.,6.9086,GimenoTraverD.,6.8827,71,97,1.41,2.84
19,BNPParibasOpen,1.1617,3/6/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,MonacoJ.,6.1439,MonacoJ.,6.1439,PolanskyP.,6.2165,43,143,1.74,2.05
19,BNPParibasOpen,1.1617,3/7/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,HewittL.,6.8946,HewittL.,6.8946,EbdenM.,6.8043,41,62,1.28,3.57
19,BNPParibasOpen,1.1617,3/7/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,ChardyJ.,6.2796,ChardyJ.,6.2796,WilliamsR.,6.7734,48,153,1.39,2.93
19,BNPParibasOpen,1.1617,3/7/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,MathieuP.H.,6.4052,MathieuP.H.,6.4052,GinepriR.,6.7111,123,311,1.57,2.37
19,BNPParibasOpen,1.1617,3/7/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,HarrisonR.,6.4046,HarrisonR.,6.4046,GolubevA.,6.7583,117,70,1.65,2.21
19,BNPParibasOpen,1.1617,3/7/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,KarlovicI.,6.975,KarlovicI.,6.975,BogomolovA.,6.5012,51,92,1.33,3.23
19,BNPParibasOpen,1.1617,3/7/14,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,QuerreyS.,6.4965,QuerreyS.,6.4965,KuznetsovAl.,6.6662,57,127,1.33,3.24
